gsm,UMAP1,UMAP2,UMAP3,condition,timepoint,viral_molecules,log_viral
GSM2993556,15.012382,7.75228,6.704852,DENV,48h,34186,4.533860991975016
GSM2993557,16.022768,7.523276,5.9863,DENV,48h,48354,4.684441387625607
GSM2993558,12.657991,9.36636,4.1997695,DENV,48h,2910,3.464042205438811
GSM2993559,11.358424,7.669368,7.051512,DENV,48h,23411,4.369438515442143
GSM2993560,12.566336,8.287907,6.35186,DENV,48h,1741,3.241048150671644
GSM2993561,15.665475,7.5188427,6.5175095,DENV,48h,19024,4.27932466544261
GSM2993562,11.965347,8.348112,6.755718,DENV,48h,2884,3.46014581749175
GSM2993563,13.973424,8.370555,6.426325,DENV,48h,21483,4.332115143703462
GSM2993564,13.912557,8.025743,4.4880195,DENV,48h,17007,4.230653247179221
GSM2993565,13.941721,7.9414253,6.923239,DENV,48h,18579,4.269045709657623
GSM2993566,15.0711775,7.8330426,6.124131,DENV,48h,13630,4.134527717797338
GSM2993567,14.274376,7.8613544,7.240155,DENV,48h,7573,3.8793253007848074
GSM2993568,11.268847,7.8214517,6.950454,DENV,48h,7448,3.8720979742742268
GSM2993569,14.456829,8.1005125,6.6346397,DENV,48h,9450,3.9754777631658746
GSM2993570,14.365377,7.8462725,6.9509773,DENV,48h,21944,4.3413355851809925
GSM2993571,15.84388,7.4884796,5.870935,DENV,48h,25569,4.407730728026335
GSM2993572,10.842041,8.605455,5.7676744,DENV,48h,5982,3.7769190028420465
GSM2993573,13.239329,8.773818,3.9983559,DENV,48h,10070,4.003072595967675
GSM2993574,11.06727,9.597814,4.4955955,DENV,48h,3225,3.508664363052943
GSM2993575,13.612523,8.517363,6.4026566,DENV,48h,36361,4.5606477624783155
GSM2993576,13.706822,8.108684,3.9766395,DENV,48h,10959,4.03981055414835
GSM2993577,10.430408,9.165448,4.7439694,DENV,48h,9439,3.974971994298069
GSM2993578,15.126782,8.020732,6.097242,DENV,48h,26516,4.423524388618717
GSM2993579,11.665458,8.122932,7.2968197,DENV,48h,24118,4.382359297519319
GSM2993580,13.863577,8.503707,6.277159,DENV,48h,8096,3.908324139276179
GSM2993581,15.805725,7.5911336,6.205619,DENV,48h,40830,4.610990016444272
GSM2993582,10.501199,8.06431,6.03577,DENV,48h,6923,3.8403570592033565
GSM2993583,7.519458,9.093268,2.3813264,DENV,48h,8153,3.911370707116138
GSM2993584,15.563015,7.258329,6.009874,DENV,48h,38386,4.5841841726968395
GSM2993585,10.337482,7.526377,7.3697853,DENV,48h,7408,3.86975959478241
GSM2993586,12.274664,9.512373,3.5456367,DENV,48h,9386,3.9725268178658557
GSM2993587,12.591502,7.4636707,4.3556395,DENV,48h,10853,4.035589817243458
GSM2993588,15.90173,7.504104,5.7818284,DENV,48h,36331,4.560289305516345
GSM2993589,16.095642,7.2017426,6.067081,DENV,48h,50731,4.705281983780886
GSM2993590,13.947171,8.539377,6.7390532,DENV,48h,5365,3.7296506683359203
GSM2993591,13.831748,8.530499,6.8780413,DENV,48h,19530,4.2907244800192235
GSM2993592,14.170909,7.9997897,7.2418027,DENV,48h,8401,3.924382677201973
GSM2993593,14.094525,8.390928,6.256559,DENV,48h,12577,4.099611590392529
GSM2993594,13.342222,7.973253,3.4560897,DENV,48h,14079,4.148602654806093
GSM2993595,13.016818,7.843031,6.848541,DENV,48h,20332,4.308201460651076
GSM2993596,14.09954,8.404368,6.532508,DENV,48h,9627,3.9835360816029923
GSM2993597,10.871854,7.6109157,7.4748073,DENV,48h,20918,4.32054091992458
GSM2993598,11.283127,8.111139,7.0414014,DENV,48h,11838,4.073315020560628
GSM2993599,11.62073,7.9665265,7.169804,DENV,48h,4669,3.6693168805661123
GSM2993600,15.709435,7.722685,5.962892,DENV,48h,17453,4.241894971630702
GSM2993601,13.32413,8.510539,5.873178,DENV,48h,4119,3.6148972160331345
GSM2993602,12.109004,9.013975,6.197865,DENV,48h,6001,3.7782959910888336
GSM2993603,14.648719,7.6574254,6.9619064,DENV,48h,46772,4.669995226262184
GSM2993604,10.644828,9.164085,4.4925475,DENV,48h,8859,3.9474337218870508
GSM2993605,11.80296,7.697124,7.301078,DENV,48h,18057,4.256669648687233
GSM2993606,14.405956,8.057365,7.175917,DENV,48h,10686,4.028855809390444
GSM2993607,13.282064,8.011459,3.313009,DENV,48h,12508,4.097222592519901
GSM2993608,13.050906,7.945481,6.328548,DENV,48h,7462,3.8729134416203954
GSM2993609,13.726196,8.745517,6.642434,DENV,48h,6695,3.8258154449852038
GSM2993610,15.133824,6.983806,6.7386985,DENV,48h,40896,4.611691451498025
GSM2993611,13.366678,8.502947,5.8612995,DENV,48h,8444,3.9265996539070276
GSM2993612,15.083071,7.56192,5.7415686,DENV,48h,33588,4.526197074370194
GSM2993613,14.105215,8.599037,6.8205557,DENV,48h,8412,3.924950888915611
GSM2993615,11.898551,8.42123,4.6602683,DENV,48h,9339,3.9703468762300935
GSM2993616,12.984784,8.017739,3.2433164,DENV,48h,9805,3.9914918889101596
GSM2993617,14.937933,7.3856506,6.911689,DENV,48h,13719,4.137354111370733
GSM2993618,14.220384,8.533789,6.664844,DENV,48h,16929,4.228656958108935
GSM2993619,13.535548,8.70704,6.1349955,DENV,48h,7020,3.846398973034675
GSM2993620,12.958671,9.183839,3.9169807,DENV,48h,7735,3.8885164610749454
GSM2993621,13.107998,8.747589,6.6736665,DENV,48h,5859,3.767897616018091
GSM2993622,14.197666,8.171994,4.664567,DENV,48h,5503,3.740678425227455
GSM2993623,11.356608,8.782832,6.95252,DENV,48h,1968,3.2942457161381182
GSM2993624,12.231532,9.108524,3.8137498,DENV,48h,10367,4.015694988526518
GSM2993625,13.04326,7.9192986,6.089226,DENV,48h,7975,3.901785145303599
GSM2993626,15.485581,7.489161,6.3941717,DENV,48h,23804,4.376668185810529
GSM2993627,15.414099,7.6102586,6.724996,DENV,48h,49445,4.694131164523868
GSM2993628,10.909958,8.783513,5.6211,DENV,48h,10155,4.006722692201684
GSM2993629,10.486848,8.932222,5.419732,DENV,48h,10527,4.02234587626988
GSM2993630,16.256622,7.1223783,6.251998,DENV,48h,55483,4.744167763059269
GSM2993631,10.7622595,7.7336226,7.1611314,DENV,48h,5898,3.7707783961691477
GSM2993632,12.260827,8.274951,2.8505335,DENV,48h,8631,3.9361114316748544
GSM2993634,12.805852,7.301927,5.923206,DENV,48h,9713,3.9873980991370175
GSM2993635,16.540733,7.334049,6.3543715,DENV,48h,32050,4.5058415841733
GSM2993637,12.213633,7.9146433,6.930069,DENV,48h,16494,4.217352319881362
GSM2993638,13.705642,8.252757,6.6450877,DENV,48h,7755,3.8896378004066676
GSM2993639,13.166108,8.14187,3.581597,DENV,48h,20779,4.3176455432211585
GSM2993640,13.999054,8.146403,4.3313575,DENV,48h,30229,4.480438147177817
GSM2993641,11.674146,7.9367375,7.435205,DENV,48h,16053,4.205583258640754
GSM2993642,12.720786,8.233658,3.8186212,DENV,48h,17476,4.2424668862353405
GSM2993643,14.845175,6.781853,6.3552895,DENV,48h,86533,4.937186779270063
GSM2993644,10.771238,7.115915,6.5538898,DENV,48h,13883,4.142514604999374
GSM2993645,14.387306,7.694602,6.7327304,DENV,48h,14966,4.175134758658844
GSM2993646,13.341282,5.810554,6.494414,DENV,48h,6646,3.822625678774141
GSM2993648,15.035956,6.9637456,6.4746842,DENV,48h,42363,4.626996959365406
GSM2993650,13.72773,8.7190485,6.563886,DENV,48h,5975,3.7764105888073423
GSM2993651,15.107519,7.6608887,6.874162,DENV,48h,15899,4.201397124320452
GSM2993652,12.119736,9.458614,6.3761435,DENV,48h,4229,3.6263403673750423
GSM2993655,14.94978,6.8370104,6.283686,DENV,48h,1809,3.2576785748691846
GSM2993656,16.205381,7.3558164,6.5118794,DENV,48h,19693,4.294333933583456
GSM2993657,14.211371,7.768675,7.017574,DENV,48h,32062,4.5060041550265835
GSM2993658,13.57323,8.629927,6.691591,DENV,48h,10632,4.026655813877043
GSM2993659,14.082388,7.549217,7.0221343,DENV,48h,42349,4.6268534146667255
GSM2993661,12.438581,7.468997,6.5839944,DENV,48h,21241,4.327195404503233
GSM2993662,14.506819,7.317836,6.5576367,DENV,48h,3908,3.5920656704322473
GSM2993663,16.055645,7.0401354,6.0765743,DENV,48h,42961,4.633084490772176
GSM2993665,15.968681,7.450617,5.9764504,DENV,48h,16342,4.213331780706593
GSM2993666,14.978657,7.6769753,7.043779,DENV,48h,7936,3.8996563803056357
GSM2993668,16.52973,7.4543624,6.3000073,DENV,48h,29289,4.466719371681599
GSM2993669,14.227894,7.6365466,7.2218585,DENV,48h,27588,4.440735959183332
GSM2993670,16.048706,6.784355,6.562575,DENV,48h,20993,4.32209519286655
GSM2993671,14.844084,8.152834,6.866453,DENV,48h,26784,4.427891650708879
GSM2993672,16.165462,6.902383,6.143513,DENV,48h,75218,4.87632755539097
GSM2993673,13.979582,8.292819,6.426259,DENV,48h,14035,4.147243359543369
GSM2993674,9.282224,10.139031,2.7695768,DENV,48h,3313,3.520352504083318
GSM2993675,16.237703,6.8106766,6.2645483,DENV,48h,68868,4.838023776935735
GSM2993676,14.201714,7.491461,5.7385798,DENV,48h,22135,4.345099146132895
GSM2993677,14.690069,8.004273,6.942319,DENV,48h,8337,3.921061890790279
GSM2993678,14.107203,7.756494,6.833215,DENV,48h,6406,3.8066547239918607
GSM2993679,15.674231,7.002914,6.6162953,DENV,48h,28475,4.454478984264964
GSM2993681,14.354441,7.3980412,6.7461047,DENV,48h,31207,4.494265937303735
GSM2993682,16.16418,6.8642836,6.4752975,DENV,48h,31000,4.491375703107734
GSM2993683,16.156475,7.1165047,6.112936,DENV,48h,40365,4.606015715870654
GSM2993684,15.059109,7.3917274,5.78338,DENV,48h,21819,4.3388547462523235
GSM2993685,10.8462715,7.9123588,5.3955045,DENV,48h,3546,3.549861188471943
GSM2993686,13.531149,8.275047,6.8407226,DENV,48h,16065,4.205907762627386
GSM2993687,14.448179,8.094267,6.9052725,DENV,48h,35836,4.554331646693829
GSM2993688,14.15362,7.427539,6.5216312,DENV,48h,566,2.7535830588929064
GSM2993689,14.325904,8.204382,6.643035,DENV,48h,10358,4.015317833069116
GSM2993693,15.345523,6.7406216,6.580785,DENV,48h,8147,3.9110510203281263
GSM2993694,15.845083,6.844169,6.168152,DENV,48h,36843,4.5663667736318985
GSM2993695,12.05913,10.068447,3.5558398,DENV,48h,5292,3.723701893991268
GSM2993696,15.647171,6.695457,6.2939477,DENV,48h,8943,3.951531790542348
GSM2993697,7.2207904,8.186898,3.615951,DENV,48h,14458,4.160138257723402
GSM2993699,14.530767,8.210664,6.78327,DENV,48h,6167,3.7901443650429005
GSM2993700,14.472911,8.145658,6.8836026,DENV,48h,15056,4.177738450401719
GSM2993701,15.483741,6.6759014,6.3897023,DENV,48h,68954,4.838565762805991
GSM2993702,13.721623,7.5922055,5.492384,DENV,48h,10761,4.031892987710475
GSM2993703,15.724962,7.00867,6.354554,DENV,48h,3755,3.5747255835940734
GSM2993704,15.190099,7.947941,6.4332604,DENV,48h,14065,4.148170613077387
GSM2993705,16.24312,6.5550942,6.5702057,DENV,48h,62916,4.798768006473385
GSM2993710,16.41857,7.441919,6.4587946,DENV,48h,70487,4.848115188234407
GSM2993712,14.353986,8.106125,7.0068264,DENV,48h,16501,4.217536582779137
GSM2993713,13.593969,7.9828415,5.9845934,DENV,48h,3296,3.518118947143153
GSM2993714,15.855738,6.6504297,6.488884,DENV,48h,74251,4.870708155999565
GSM2993715,14.865182,7.4228973,6.7262053,DENV,48h,14102,4.149311505907915
GSM2993716,15.818778,7.3521404,6.2849445,DENV,48h,44337,4.64677609905015
GSM2993717,16.154612,6.7010403,6.593438,DENV,48h,1646,3.2166935991697545
GSM2993719,16.291586,7.40556,6.496923,DENV,48h,62719,4.797406049676382
GSM2993722,11.859835,8.90951,6.511319,DENV,48h,3378,3.5287881917748964
GSM2993723,16.054945,6.6977167,6.23767,DENV,48h,40768,4.610330059016342
GSM2993724,15.537152,6.7281904,6.571294,DENV,48h,96332,4.983775085285213
GSM2993726,15.087079,7.051037,6.4799633,DENV,48h,23754,4.375755034755224
GSM2993727,14.317019,7.73052,7.2536926,DENV,48h,17408,4.240773825284193
GSM2993729,14.010885,8.655754,6.93276,DENV,48h,7711,3.887167020894774
GSM2993731,15.403802,7.575647,6.2714653,DENV,48h,13147,4.118859695409586
GSM2993732,14.816923,7.5670605,6.7494903,DENV,48h,32047,4.505800931949501
GSM2993733,12.437,8.402308,5.856026,DENV,48h,28622,4.456715150568593
GSM2993736,14.967569,7.077069,6.473601,DENV,48h,195,2.292256071356476
GSM2993739,14.926684,7.4881043,6.621401,DENV,48h,15919,4.20194306340165
GSM2993740,16.32211,6.7817373,6.5532274,DENV,48h,72593,4.860900727110924
GSM2993745,10.501537,7.665015,3.6637948,DENV,48h,1733,3.2390490931401916
GSM2993746,14.898709,7.66165,6.6311364,DENV,48h,6095,3.785044958331544
GSM2993748,7.3101435,8.0271015,3.7457016,DENV,48h,31379,4.496652939250918
GSM2993749,12.6964655,8.348319,6.9836464,DENV,48h,5252,3.7204074008031087
GSM2993752,14.337251,6.343312,6.3956065,DENV,48h,23993,4.380102654517165
GSM2993754,16.018593,6.4673367,6.4497046,DENV,48h,31303,4.495599834892624
GSM2993755,14.540735,7.5098433,7.1380906,DENV,48h,1175,3.0704073217401198
GSM2993756,14.677991,7.430661,7.252176,DENV,48h,12443,4.0949600024366655
GSM2993758,14.636206,7.832957,7.0459914,DENV,48h,3117,3.4938761108528227
GSM2993759,11.787869,7.891361,5.115823,DENV,48h,95,1.9822712330395684
GSM2993762,14.5408,7.695026,6.8268766,DENV,48h,12202,4.086466611271582
GSM2993766,15.280958,7.7793746,6.411677,DENV,48h,16017,4.204608289327036
GSM2993767,7.201512,8.041471,3.659434,DENV,48h,18628,4.270189542704181
GSM2993768,15.86301,6.6398807,6.3931003,DENV,48h,54420,4.735766517790886
