symbol,sample_1,sample_2,value_1,value_2,log2FoldChange,pvalue,sig_flag,padj
KRT17,Mock,ZIKV,0.0499745,0.0992242,0.989502,1.0,no,1.0
ZNF625,Mock,ZIKV,5.034,9.99525,0.989538,0.0001,yes,0.0001
GOLGA8EP,Mock,ZIKV,0.0455803,0.0905552,0.990386,1.0,no,1.0
EEF2K,Mock,ZIKV,1.92773,3.83113,0.990865,5e-05,yes,5e-05
SH2B3,Mock,ZIKV,2.88387,5.73172,0.990962,5e-05,yes,5e-05
THAP3,Mock,ZIKV,8.55031,17.0131,0.992598,0.00185,yes,0.00185
WNT9B,Mock,ZIKV,0.163415,0.325177,0.992687,1.0,no,1.0
PRKAA2,Mock,ZIKV,5.13916,10.2328,0.9936,5e-05,yes,5e-05
PABPN1L,Mock,ZIKV,0.0794333,0.158226,0.994171,1.0,no,1.0
LIN7B,Mock,ZIKV,5.88924,11.731,0.994175,5e-05,yes,5e-05
CCDC30,Mock,ZIKV,2.70183,5.3837,0.994659,5e-05,yes,5e-05
PSPH,Mock,ZIKV,9.22707,18.387,0.994744,5e-05,yes,5e-05
TINCR,Mock,ZIKV,1.09056,2.17411,0.995355,5e-05,yes,5e-05
MTO1,Mock,ZIKV,4.36427,8.70087,0.995417,5e-05,yes,5e-05
SLC30A3,Mock,ZIKV,0.169039,0.337081,0.99574,1.0,no,1.0
ATG2B,Mock,ZIKV,8.68579,17.3206,0.995763,5e-05,yes,5e-05
INSIG1,Mock,ZIKV,46.7882,93.4043,0.997345,5e-05,yes,5e-05
CBY3,Mock,ZIKV,0.0646693,0.12914,0.997779,1.0,no,1.0
OSBPL6,Mock,ZIKV,2.54146,5.07626,0.998106,0.00035,yes,0.00035
ZDBF2,Mock,ZIKV,6.68989,13.3685,0.998784,5e-05,yes,5e-05
FUNDC2P2,Mock,ZIKV,0.00994864,0.0198811,0.998823,1.0,no,1.0
LARP6,Mock,ZIKV,5.91796,11.8303,0.999309,5e-05,yes,5e-05
HTR1D,Mock,ZIKV,0.0226586,0.0453064,0.999659,1.0,no,1.0
HSPA9,Mock,ZIKV,53.0341,106.077,1.00012,5e-05,yes,5e-05
TRPS1,Mock,ZIKV,5.51623,11.0367,1.00055,5e-05,yes,5e-05
PPP1R36,Mock,ZIKV,0.183328,0.367262,1.00238,1.0,no,1.0
KIAA1199,Mock,ZIKV,0.121766,0.244122,1.00349,1.0,no,1.0
PTP4A1,Mock,ZIKV,59.2282,118.744,1.00349,5e-05,yes,5e-05
MGAT2,Mock,ZIKV,12.6351,25.3354,1.00371,5e-05,yes,5e-05
ALPK3,Mock,ZIKV,0.434369,0.871744,1.00498,5e-05,yes,5e-05
DERL2,Mock,ZIKV,18.8324,37.8039,1.00532,5e-05,yes,5e-05
SPATA17,Mock,ZIKV,3.21298,6.45572,1.00667,5e-05,yes,5e-05
MIR3911,Mock,ZIKV,17.729,35.6323,1.00707,0.5872,no,0.5872
SLC41A2,Mock,ZIKV,1.9781,3.97586,1.00715,5e-05,yes,5e-05
SV2C,Mock,ZIKV,0.231447,0.465334,1.00758,1.0,no,1.0
RXFP4,Mock,ZIKV,0.0846695,0.170361,1.00868,1.0,no,1.0
BIRC7,Mock,ZIKV,0.0865824,0.174262,1.00912,1.0,no,1.0
C8orf47,Mock,ZIKV,0.0204083,0.0410782,1.00922,1.0,no,1.0
ST7-OT3,Mock,ZIKV,0.697192,1.40419,1.01011,0.2746,no,0.2746
BIK,Mock,ZIKV,0.392534,0.790885,1.01065,0.06075,no,0.06075
KBTBD13,Mock,ZIKV,0.00358603,0.00722542,1.01069,1.0,no,1.0
LOC653786,Mock,ZIKV,0.0738456,0.148834,1.01112,1.0,no,1.0
NFKB2,Mock,ZIKV,3.72372,7.50651,1.0114,5e-05,yes,5e-05
ERO1LB,Mock,ZIKV,3.71399,7.48697,1.01141,5e-05,yes,5e-05
NIPAL2,Mock,ZIKV,0.0491297,0.099116,1.01252,1.0,no,1.0
SERPIND1,Mock,ZIKV,0.0359946,0.0726535,1.01325,1.0,no,1.0
GOLGA4,Mock,ZIKV,14.9164,30.1178,1.01371,5e-05,yes,5e-05
RP1L1,Mock,ZIKV,0.0711234,0.143645,1.01411,1.0,no,1.0
NFAT5,Mock,ZIKV,9.25838,18.7014,1.01431,5e-05,yes,5e-05
KIAA1239,Mock,ZIKV,0.0219666,0.0443752,1.01444,1.0,no,1.0
PARD6B,Mock,ZIKV,2.29327,4.63296,1.01453,5e-05,yes,5e-05
ISM2,Mock,ZIKV,0.0112635,0.0227587,1.01477,1.0,no,1.0
DDX58,Mock,ZIKV,1.22326,2.47192,1.0149,5e-05,yes,5e-05
SCARNA2,Mock,ZIKV,0.222741,0.450238,1.01532,1.0,no,1.0
ZSCAN5B,Mock,ZIKV,0.059676,0.12066,1.01572,1.0,no,1.0
SKIL,Mock,ZIKV,15.3213,30.9824,1.01591,5e-05,yes,5e-05
MIR4640,Mock,ZIKV,14.5767,29.483,1.01622,0.57835,no,0.57835
ATF3,Mock,ZIKV,26.2022,53.0097,1.01657,5e-05,yes,5e-05
PRH1-PRR4,Mock,ZIKV,3.77333,7.63664,1.0171,0.0186,yes,0.0186
PXDNL,Mock,ZIKV,0.226508,0.458435,1.01715,1.0,no,1.0
TVP23B,Mock,ZIKV,9.33444,18.9006,1.0178,5e-05,yes,5e-05
CHORDC1,Mock,ZIKV,12.3123,24.9446,1.01863,5e-05,yes,5e-05
TAP1,Mock,ZIKV,0.140629,0.284937,1.01875,1.0,no,1.0
PHLDB3,Mock,ZIKV,1.52295,3.08675,1.01922,5e-05,yes,5e-05
CCRN4L,Mock,ZIKV,2.7629,5.60146,1.01962,5e-05,yes,5e-05
CCDC174,Mock,ZIKV,8.53858,17.3126,1.01975,5e-05,yes,5e-05
PLEKHF2,Mock,ZIKV,4.76099,9.65568,1.02012,5e-05,yes,5e-05
SLC4A1,Mock,ZIKV,0.0107543,0.0218112,1.02015,1.0,no,1.0
CPA2,Mock,ZIKV,0.279259,0.566458,1.02036,1.0,no,1.0
TIPARP,Mock,ZIKV,5.77319,11.7174,1.02121,5e-05,yes,5e-05
SLC1A5,Mock,ZIKV,26.4427,53.6869,1.0217,5e-05,yes,5e-05
NALCN-AS1,Mock,ZIKV,0.049538,0.100674,1.02308,1.0,no,1.0
ZSCAN4,Mock,ZIKV,0.0342789,0.0697179,1.02421,1.0,no,1.0
APLF,Mock,ZIKV,0.766657,1.55952,1.02445,5e-05,yes,5e-05
APOC1,Mock,ZIKV,0.550289,1.11971,1.02486,0.1562,no,0.1562
ST8SIA6,Mock,ZIKV,0.801502,1.63274,1.02651,0.0024,yes,0.0024
ZNF555,Mock,ZIKV,2.60665,5.31035,1.02661,5e-05,yes,5e-05
DKFZP434H168,Mock,ZIKV,0.0199572,0.0406674,1.02696,1.0,no,1.0
ZNF709,Mock,ZIKV,4.04732,8.24854,1.02717,5e-05,yes,5e-05
METTL24,Mock,ZIKV,0.0408064,0.0831676,1.02723,1.0,no,1.0
C10orf120,Mock,ZIKV,0.00912477,0.0185997,1.02742,1.0,no,1.0
CDC37L1,Mock,ZIKV,7.30725,14.8962,1.02754,5e-05,yes,5e-05
PPFIBP1,Mock,ZIKV,6.41622,13.0887,1.02853,5e-05,yes,5e-05
LOC100506195,Mock,ZIKV,0.0149283,0.0304593,1.02884,1.0,no,1.0
CYP2A6,Mock,ZIKV,0.106516,0.217337,1.02887,1.0,no,1.0
NR4A1,Mock,ZIKV,10.4525,21.3672,1.03156,5e-05,yes,5e-05
MAP3K8,Mock,ZIKV,1.10862,2.26775,1.03249,5e-05,yes,5e-05
PPP2R2B,Mock,ZIKV,11.7367,24.0174,1.03305,5e-05,yes,5e-05
PROK1,Mock,ZIKV,0.0459246,0.0939836,1.03314,1.0,no,1.0
MIR3671,Mock,ZIKV,3.50849,7.18191,1.03352,1.0,no,1.0
NEUROD2,Mock,ZIKV,0.0761721,0.155973,1.03396,1.0,no,1.0
SLC2A14,Mock,ZIKV,0.134771,0.27607,1.03452,1.0,no,1.0
OVGP1,Mock,ZIKV,2.16442,4.43608,1.0353,5e-05,yes,5e-05
MIR4258,Mock,ZIKV,3.08256,6.32034,1.03587,1.0,no,1.0
LIN37,Mock,ZIKV,8.57721,17.5885,1.03605,5e-05,yes,5e-05
UHMK1,Mock,ZIKV,9.88459,20.2822,1.03696,5e-05,yes,5e-05
OSBP,Mock,ZIKV,12.2329,25.1057,1.03725,5e-05,yes,5e-05
SLC25A33,Mock,ZIKV,12.9284,26.5363,1.03742,5e-05,yes,5e-05
CD274,Mock,ZIKV,0.0435973,0.0894941,1.03755,1.0,no,1.0
OC90,Mock,ZIKV,0.205323,0.421554,1.03783,1.0,no,1.0
RBMS1,Mock,ZIKV,4.01815,8.25272,1.03834,5e-05,yes,5e-05
DUSP14,Mock,ZIKV,11.0304,22.6657,1.03903,5e-05,yes,5e-05
LINC00475,Mock,ZIKV,0.0167522,0.0344615,1.04064,1.0,no,1.0
RNF19B,Mock,ZIKV,9.34543,19.2329,1.04125,5e-05,yes,5e-05
IFNA21,Mock,ZIKV,0.0159421,0.0328341,1.04235,1.0,no,1.0
ASB12,Mock,ZIKV,0.874785,1.80172,1.04237,0.00305,yes,0.00305
ZNF365,Mock,ZIKV,0.231421,0.476672,1.04248,1.0,no,1.0
LINC00381,Mock,ZIKV,0.247147,0.509418,1.04348,1.0,no,1.0
UBR3,Mock,ZIKV,11.8815,24.5046,1.04433,5e-05,yes,5e-05
FAM43A,Mock,ZIKV,1.61284,3.32677,1.04452,5e-05,yes,5e-05
RGS1,Mock,ZIKV,0.0665339,0.137298,1.04515,1.0,no,1.0
ZMAT4,Mock,ZIKV,4.85266,10.0148,1.04528,5e-05,yes,5e-05
"C17orf61-PLSCR3,TMEM256",Mock,ZIKV,2.90403,5.99442,1.04556,0.20895,no,0.20895
AHCYL2,Mock,ZIKV,9.90446,20.445,1.0456,5e-05,yes,5e-05
GOLGB1,Mock,ZIKV,24.4305,50.4353,1.04575,5e-05,yes,5e-05
MYO18B,Mock,ZIKV,0.00454295,0.00937958,1.04589,1.0,no,1.0
UBE2E2,Mock,ZIKV,9.4045,19.4195,1.04609,5e-05,yes,5e-05
PPM1H,Mock,ZIKV,0.923705,1.90778,1.04639,5e-05,yes,5e-05
GPT2,Mock,ZIKV,18.1502,37.4937,1.04667,5e-05,yes,5e-05
OSTCP1,Mock,ZIKV,0.412098,0.851517,1.04705,0.03025,no,0.03025
CDH1,Mock,ZIKV,0.103005,0.212879,1.04732,1.0,no,1.0
KCNA1,Mock,ZIKV,0.0255851,0.0528784,1.04738,1.0,no,1.0
SNORA52,Mock,ZIKV,18.5203,38.2962,1.04809,0.5709,no,0.5709
CRHBP,Mock,ZIKV,0.0224199,0.0463835,1.04883,1.0,no,1.0
LIPM,Mock,ZIKV,0.0943456,0.195227,1.04912,1.0,no,1.0
AURKC,Mock,ZIKV,0.83751,1.73329,1.04934,0.00445,yes,0.00445
DUSP15,Mock,ZIKV,3.44793,7.13587,1.04936,5e-05,yes,5e-05
SCARNA10,Mock,ZIKV,0.405291,0.839171,1.05001,0.6138,no,0.6138
SLC35G2,Mock,ZIKV,3.17844,6.58109,1.05001,5e-05,yes,5e-05
PSAPL1,Mock,ZIKV,0.0507381,0.105129,1.05102,1.0,no,1.0
NFKBIE,Mock,ZIKV,3.62731,7.51749,1.05135,5e-05,yes,5e-05
SOCS1,Mock,ZIKV,2.20154,4.56366,1.05168,5e-05,yes,5e-05
LOC100134259,Mock,ZIKV,0.553632,1.14821,1.05239,0.01545,yes,0.01545
C9orf131,Mock,ZIKV,0.0994039,0.20623,1.05288,1.0,no,1.0
CCDC64,Mock,ZIKV,5.88834,12.2216,1.0535,5e-05,yes,5e-05
GOLGA3,Mock,ZIKV,9.92542,20.6233,1.05508,5e-05,yes,5e-05
SLC4A10,Mock,ZIKV,2.47331,5.14347,1.0563,5e-05,yes,5e-05
HIST1H2AC,Mock,ZIKV,5.28447,10.9969,1.05727,0.0002,yes,0.0002
HSPB8,Mock,ZIKV,0.612113,1.27392,1.05741,0.00105,yes,0.00105
USP18,Mock,ZIKV,0.226449,0.471554,1.05824,1.0,no,1.0
DLX4,Mock,ZIKV,0.0142305,0.0296476,1.05893,1.0,no,1.0
RNF113A,Mock,ZIKV,7.11744,14.8298,1.05907,5e-05,yes,5e-05
FAM9A,Mock,ZIKV,0.112299,0.234069,1.05959,1.0,no,1.0
FUT1,Mock,ZIKV,0.0770857,0.160755,1.06033,1.0,no,1.0
INO80D,Mock,ZIKV,4.02162,8.39115,1.06109,5e-05,yes,5e-05
C12orf23,Mock,ZIKV,9.76273,20.3756,1.06149,5e-05,yes,5e-05
POPDC2,Mock,ZIKV,0.700392,1.4619,1.06161,0.0025,yes,0.0025
YOD1,Mock,ZIKV,8.60214,17.9558,1.06169,5e-05,yes,5e-05
ABCA1,Mock,ZIKV,9.71186,20.2818,1.06237,5e-05,yes,5e-05
SLC22A12,Mock,ZIKV,0.00585441,0.0122347,1.06338,1.0,no,1.0
SMAD7,Mock,ZIKV,3.58815,7.50161,1.06396,5e-05,yes,5e-05
ITGB2-AS1,Mock,ZIKV,0.00254705,0.00532539,1.06406,1.0,no,1.0
ZXDB,Mock,ZIKV,3.80391,7.95368,1.06414,5e-05,yes,5e-05
AHSP,Mock,ZIKV,0.0172426,0.0360546,1.06421,1.0,no,1.0
CRYGA,Mock,ZIKV,0.0129716,0.0271263,1.06433,1.0,no,1.0
C2orf70,Mock,ZIKV,0.0106286,0.0222274,1.0644,1.0,no,1.0
GIP,Mock,ZIKV,0.0102943,0.0215285,1.06441,1.0,no,1.0
OR6V1,Mock,ZIKV,0.00707957,0.0148065,1.0645,1.0,no,1.0
LINC00628,Mock,ZIKV,0.00962913,0.0201396,1.06456,1.0,no,1.0
KLHL33,Mock,ZIKV,0.00315339,0.00659562,1.06461,1.0,no,1.0
DYTN,Mock,ZIKV,0.00283271,0.00592494,1.06462,1.0,no,1.0
LOC286177,Mock,ZIKV,0.00189282,0.00395911,1.06464,1.0,no,1.0
SLC5A8,Mock,ZIKV,0.00169824,0.00355213,1.06465,1.0,no,1.0
WNT2,Mock,ZIKV,0.00198137,0.00414451,1.06471,1.0,no,1.0
SERPINA1,Mock,ZIKV,0.00174177,0.00364358,1.0648,1.0,no,1.0
NWD1,Mock,ZIKV,0.0518097,0.108435,1.06553,1.0,no,1.0
ACVR1,Mock,ZIKV,6.5989,13.8147,1.06591,5e-05,yes,5e-05
ADAMTS14,Mock,ZIKV,0.00905894,0.0189703,1.06633,1.0,no,1.0
FGFR1OP2,Mock,ZIKV,17.4383,36.5445,1.0674,5e-05,yes,5e-05
RAET1G,Mock,ZIKV,0.180985,0.379455,1.06806,1.0,no,1.0
PRDM1,Mock,ZIKV,0.0785812,0.164917,1.06949,1.0,no,1.0
HDGFL1,Mock,ZIKV,0.151411,0.318057,1.07082,1.0,no,1.0
PRSS3,Mock,ZIKV,0.206394,0.433802,1.07163,1.0,no,1.0
SNORA42,Mock,ZIKV,1.10654,2.32705,1.07245,1.0,no,1.0
RARRES1,Mock,ZIKV,0.151552,0.318766,1.07269,1.0,no,1.0
NUCB2,Mock,ZIKV,21.1223,44.4473,1.07333,5e-05,yes,5e-05
SPTY2D1,Mock,ZIKV,5.04335,10.6203,1.07437,5e-05,yes,5e-05
CLK1,Mock,ZIKV,42.4612,89.4279,1.07458,5e-05,yes,5e-05
TXNDC11,Mock,ZIKV,6.96727,14.6747,1.07467,0.00285,yes,0.00285
ABCG1,Mock,ZIKV,5.92011,12.4776,1.07564,5e-05,yes,5e-05
COLEC11,Mock,ZIKV,0.165665,0.349237,1.07594,1.0,no,1.0
HIST2H3D,Mock,ZIKV,0.581429,1.22588,1.07615,0.13125,no,0.13125
FENDRR,Mock,ZIKV,0.00497285,0.0105115,1.07983,1.0,no,1.0
KCNJ5,Mock,ZIKV,0.347986,0.735741,1.08017,0.0072,yes,0.0072
CDKN2AIP,Mock,ZIKV,21.2133,44.8701,1.08079,5e-05,yes,5e-05
MIR635,Mock,ZIKV,9.9686,21.0978,1.08163,0.59495,no,0.59495
PGC,Mock,ZIKV,0.0122836,0.0260249,1.08316,1.0,no,1.0
GJB3,Mock,ZIKV,0.0691608,0.146661,1.08446,1.0,no,1.0
PDGFRL,Mock,ZIKV,0.00769325,0.0163184,1.08484,1.0,no,1.0
ATP10B,Mock,ZIKV,0.016131,0.0342252,1.08523,1.0,no,1.0
RBM15,Mock,ZIKV,6.81615,14.469,1.08594,5e-05,yes,5e-05
NEK7,Mock,ZIKV,14.7523,31.3336,1.08677,5e-05,yes,5e-05
RC3H1,Mock,ZIKV,6.76597,14.3811,1.08781,5e-05,yes,5e-05
TLR9,Mock,ZIKV,0.228415,0.485671,1.08832,1.0,no,1.0
XDH,Mock,ZIKV,0.164501,0.349923,1.08894,1.0,no,1.0
UTY,Mock,ZIKV,6.25818,13.3165,1.0894,5e-05,yes,5e-05
LAMB4,Mock,ZIKV,0.103628,0.220687,1.09059,1.0,no,1.0
LPAR3,Mock,ZIKV,0.0137929,0.0293783,1.09082,1.0,no,1.0
HSD17B14,Mock,ZIKV,2.96921,6.32698,1.09144,5e-05,yes,5e-05
AMMECR1,Mock,ZIKV,2.49397,5.31562,1.09179,5e-05,yes,5e-05
SPIN2A,Mock,ZIKV,0.15451,0.329466,1.09243,1.0,no,1.0
DKK4,Mock,ZIKV,0.0276618,0.0589984,1.09278,1.0,no,1.0
ZC3H12D,Mock,ZIKV,0.244496,0.521486,1.09281,1.0,no,1.0
ABHD14A-ACY1,Mock,ZIKV,1.82904,3.90126,1.09286,0.00805,yes,0.00805
POU4F3,Mock,ZIKV,0.0173838,0.0370791,1.09287,1.0,no,1.0
LPPR4,Mock,ZIKV,0.824723,1.75934,1.09305,5e-05,yes,5e-05
GBP1,Mock,ZIKV,0.00965833,0.0206128,1.09369,1.0,no,1.0
KLHL28,Mock,ZIKV,7.04063,15.0282,1.09389,5e-05,yes,5e-05
NAMPT,Mock,ZIKV,8.23045,17.5692,1.09401,5e-05,yes,5e-05
GGTA1P,Mock,ZIKV,0.0030619,0.00653675,1.09415,1.0,no,1.0
STARD4,Mock,ZIKV,24.3047,51.9258,1.09522,0.01135,yes,0.01135
ZNF79,Mock,ZIKV,3.56041,7.6081,1.09549,5e-05,yes,5e-05
ITPKC,Mock,ZIKV,5.80281,12.4023,1.09578,5e-05,yes,5e-05
PER1,Mock,ZIKV,7.76766,16.6034,1.09593,5e-05,yes,5e-05
AANAT,Mock,ZIKV,0.0906474,0.193838,1.09651,1.0,no,1.0
CTRB1,Mock,ZIKV,0.0449918,0.096261,1.09729,1.0,no,1.0
RNF217,Mock,ZIKV,0.877218,1.87759,1.09788,0.00015,yes,0.00015
TGFBR3L,Mock,ZIKV,0.141328,0.302515,1.09796,1.0,no,1.0
F13B,Mock,ZIKV,0.00390252,0.0083547,1.09818,1.0,no,1.0
HSPB7,Mock,ZIKV,0.00292312,0.00625814,1.09822,1.0,no,1.0
CYP3A7,Mock,ZIKV,0.0412027,0.0882727,1.09923,1.0,no,1.0
TBL2,Mock,ZIKV,12.1384,26.0196,1.10002,5e-05,yes,5e-05
SBDSP1,Mock,ZIKV,11.4473,24.5388,1.10006,5e-05,yes,5e-05
NFXL1,Mock,ZIKV,5.9496,12.7599,1.10075,5e-05,yes,5e-05
PTPN22,Mock,ZIKV,0.0365643,0.0784706,1.10172,1.0,no,1.0
CHIC2,Mock,ZIKV,12.9654,27.8313,1.10205,5e-05,yes,5e-05
RBM39,Mock,ZIKV,131.914,283.206,1.10225,5e-05,yes,5e-05
MED26,Mock,ZIKV,2.96886,6.38033,1.10372,5e-05,yes,5e-05
ZNF433,Mock,ZIKV,4.50103,9.67355,1.10379,5e-05,yes,5e-05
UNC5B-AS1,Mock,ZIKV,0.379752,0.816457,1.10432,0.4888,no,0.4888
SRPRB,Mock,ZIKV,9.41092,20.2386,1.1047,5e-05,yes,5e-05
TTTY14,Mock,ZIKV,0.784097,1.68669,1.10509,0.46765,no,0.46765
"LOC100499484,LOC100499484-C9ORF174",Mock,ZIKV,0.0695138,0.149719,1.10688,1.0,no,1.0
GRM6,Mock,ZIKV,0.173726,0.374386,1.10771,1.0,no,1.0
SNORD21,Mock,ZIKV,54.1695,116.755,1.10792,0.6289,no,0.6289
SIGLEC14,Mock,ZIKV,0.0226172,0.0487598,1.10827,1.0,no,1.0
SNORD10,Mock,ZIKV,49.0954,105.868,1.10861,0.5779,no,0.5779
AICDA,Mock,ZIKV,0.029811,0.0642943,1.10885,1.0,no,1.0
C2orf40,Mock,ZIKV,0.0722959,0.155992,1.10948,1.0,no,1.0
MIR2861,Mock,ZIKV,10.6072,22.8915,1.10976,0.45675,no,0.45675
PELO,Mock,ZIKV,2.95623,6.39456,1.11309,5e-05,yes,5e-05
HIST1H2BD,Mock,ZIKV,13.3347,28.8528,1.11352,5e-05,yes,5e-05
CCDC169-SOHLH2,Mock,ZIKV,0.128832,0.278777,1.11362,1.0,no,1.0
SNORA81,Mock,ZIKV,44.16,95.5605,1.11367,0.6802,no,0.6802
HAS1,Mock,ZIKV,0.458493,0.99239,1.11401,0.00235,yes,0.00235
PRAME,Mock,ZIKV,0.0068034,0.014736,1.11502,1.0,no,1.0
CLDN24,Mock,ZIKV,0.0227336,0.0492828,1.11626,1.0,no,1.0
SERTM1,Mock,ZIKV,0.240776,0.522013,1.11639,1.0,no,1.0
PGPEP1,Mock,ZIKV,2.9184,6.33052,1.11715,5e-05,yes,5e-05
SYCE2,Mock,ZIKV,2.45046,5.31619,1.11734,0.00605,yes,0.00605
ZNF264,Mock,ZIKV,4.31196,9.35562,1.11749,5e-05,yes,5e-05
FAM222A-AS1,Mock,ZIKV,0.134448,0.29183,1.11808,1.0,no,1.0
CD163,Mock,ZIKV,0.0114016,0.0247703,1.11938,1.0,no,1.0
CEACAM1,Mock,ZIKV,0.0418347,0.0909199,1.1199,1.0,no,1.0
FNIP1,Mock,ZIKV,5.74417,12.4845,1.11997,5e-05,yes,5e-05
MEP1B,Mock,ZIKV,0.0478519,0.104028,1.12032,1.0,no,1.0
AGO3,Mock,ZIKV,4.11738,8.95219,1.12051,5e-05,yes,5e-05
GEM,Mock,ZIKV,2.3506,5.11113,1.12061,5e-05,yes,5e-05
SHANK2-AS1,Mock,ZIKV,0.0364269,0.079225,1.12095,1.0,no,1.0
TFCP2L1,Mock,ZIKV,0.0037496,0.00816608,1.12291,1.0,no,1.0
CMAHP,Mock,ZIKV,0.00477965,0.0104103,1.12303,1.0,no,1.0
GPR112,Mock,ZIKV,0.00282709,0.00615784,1.12311,1.0,no,1.0
SIX4,Mock,ZIKV,1.21982,2.65874,1.12407,5e-05,yes,5e-05
SYDE2,Mock,ZIKV,2.0981,4.57552,1.12485,5e-05,yes,5e-05
GPC5-AS1,Mock,ZIKV,0.159222,0.347272,1.12503,1.0,no,1.0
ATF5,Mock,ZIKV,7.73419,16.8758,1.12564,5e-05,yes,5e-05
SAMD4A,Mock,ZIKV,1.75904,3.83875,1.12585,5e-05,yes,5e-05
C6orf223,Mock,ZIKV,0.00503333,0.0109856,1.12603,1.0,no,1.0
LOC285593,Mock,ZIKV,0.475121,1.03786,1.12725,0.003,yes,0.003
MYO3B,Mock,ZIKV,0.0225027,0.0491585,1.12734,1.0,no,1.0
RAB5A,Mock,ZIKV,24.2898,53.0654,1.12742,5e-05,yes,5e-05
KLHL15,Mock,ZIKV,6.1189,13.3689,1.12754,5e-05,yes,5e-05
PLEKHH3,Mock,ZIKV,8.98074,19.6262,1.12787,5e-05,yes,5e-05
UGDH,Mock,ZIKV,15.7235,34.3712,1.12828,5e-05,yes,5e-05
HCLS1,Mock,ZIKV,0.0550883,0.120624,1.1307,1.0,no,1.0
ZBTB43,Mock,ZIKV,5.2305,11.4608,1.13168,5e-05,yes,5e-05
SEC24A,Mock,ZIKV,9.99208,21.9103,1.13275,5e-05,yes,5e-05
SERTAD4-AS1,Mock,ZIKV,0.129319,0.283647,1.13316,1.0,no,1.0
LOC643542,Mock,ZIKV,0.0342903,0.0752303,1.13351,1.0,no,1.0
SND1,Mock,ZIKV,40.5489,89.0296,1.13462,5e-05,yes,5e-05
CASS4,Mock,ZIKV,0.0886366,0.19478,1.13587,1.0,no,1.0
CPXM2,Mock,ZIKV,0.0275239,0.0605062,1.1364,1.0,no,1.0
ING2,Mock,ZIKV,9.89581,21.7579,1.13665,5e-05,yes,5e-05
HCG4B,Mock,ZIKV,0.0566321,0.124557,1.13712,1.0,no,1.0
LOC401127,Mock,ZIKV,0.59779,1.31492,1.13726,0.0018,yes,0.0018
OSGIN2,Mock,ZIKV,2.67033,5.87484,1.13753,5e-05,yes,5e-05
LOC100506655,Mock,ZIKV,0.11441,0.251802,1.13808,1.0,no,1.0
NCK1,Mock,ZIKV,7.17688,15.7965,1.13818,5e-05,yes,5e-05
JMJD1C-AS1,Mock,ZIKV,0.590225,1.2998,1.13895,0.6468,no,0.6468
NFATC2,Mock,ZIKV,0.0549516,0.121067,1.13957,1.0,no,1.0
SSR3,Mock,ZIKV,29.1137,64.1684,1.14017,5e-05,yes,5e-05
DDX3Y,Mock,ZIKV,26.117,57.5836,1.14067,5e-05,yes,5e-05
ZNF556,Mock,ZIKV,0.314248,0.693148,1.14126,0.0173,yes,0.0173
MSTN,Mock,ZIKV,0.494845,1.09285,1.14304,0.0003,yes,0.0003
ZNF844,Mock,ZIKV,6.28229,13.8859,1.14426,5e-05,yes,5e-05
NUDT4,Mock,ZIKV,6.15925,13.6173,1.14461,5e-05,yes,5e-05
ACE2,Mock,ZIKV,0.0198147,0.0438079,1.14462,1.0,no,1.0
CXorf48,Mock,ZIKV,0.0368871,0.0815552,1.14466,1.0,no,1.0
MGC34796,Mock,ZIKV,0.0314265,0.0694935,1.14489,1.0,no,1.0
FSCN3,Mock,ZIKV,0.073239,0.161991,1.14523,1.0,no,1.0
PCLO,Mock,ZIKV,5.43823,12.0294,1.14535,5e-05,yes,5e-05
DNAJC25,Mock,ZIKV,8.92359,19.7399,1.14542,5e-05,yes,5e-05
RIT2,Mock,ZIKV,0.575977,1.2742,1.14551,0.00855,yes,0.00855
PAX2,Mock,ZIKV,0.314681,0.696903,1.14707,0.0002,yes,0.0002
ARHGEF33,Mock,ZIKV,0.378203,0.837969,1.14774,0.00025,yes,0.00025
TIMP3,Mock,ZIKV,6.4893,14.3859,1.14852,5e-05,yes,5e-05
VCPIP1,Mock,ZIKV,3.26236,7.23706,1.14949,5e-05,yes,5e-05
TNFRSF10C,Mock,ZIKV,0.450225,0.999041,1.1499,0.03385,no,0.03385
MVP,Mock,ZIKV,2.44021,5.41799,1.15075,0.00595,yes,0.00595
PER2,Mock,ZIKV,2.7183,6.04093,1.15207,5e-05,yes,5e-05
SEC23B,Mock,ZIKV,21.9513,48.7839,1.1521,5e-05,yes,5e-05
BEND2,Mock,ZIKV,0.00650689,0.0144618,1.1522,1.0,no,1.0
GPR157,Mock,ZIKV,0.26421,0.587236,1.15226,1.0,no,1.0
PDCD2L,Mock,ZIKV,6.68565,14.8613,1.15242,5e-05,yes,5e-05
DSCAM,Mock,ZIKV,0.0233776,0.0519665,1.15245,1.0,no,1.0
RNF113B,Mock,ZIKV,0.0144856,0.0322649,1.15534,1.0,no,1.0
SH3BGR,Mock,ZIKV,2.92904,6.52422,1.15538,5e-05,yes,5e-05
ZFP57,Mock,ZIKV,0.010212,0.0227468,1.1554,1.0,no,1.0
FLRT2,Mock,ZIKV,0.882904,1.96665,1.15541,5e-05,yes,5e-05
HS3ST3A1,Mock,ZIKV,0.288059,0.642156,1.15656,0.0055,yes,0.0055
KLK10,Mock,ZIKV,0.00614917,0.0137083,1.15659,1.0,no,1.0
